ion_Z,target_name,target_Z,target_A,phase,energy,stopping_power,percentage_error,publication_year,ref_id,citation_reference,doi
1,Sb,51,121.75,s,500,26.7,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,550,25.2,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,600,24.1,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,650,22.8,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,700,21.8,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,750,21,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,800,20.4,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,850,19.8,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,900,19.4,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,950,18.8,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,1000,18.4,2.5,1955,Gr1955,D.W.Green.J.N.Cooper and J.C.Harris. Phys.Rev. 98.466 (1955),10.1103/physrev.98.466
1,Sb,51,121.75,s,636.787,22.5574,1.2,1971,Le1971,E.Leminen and A.Anttila Ann.Acad.Sci.Fenn. A VI. Phys. 370,10.5186/aasfm.1983.0826
1,Sb,51,121.75,s,649.857,22.3949,1.2,1971,Le1971,E.Leminen and A.Anttila Ann.Acad.Sci.Fenn. A VI. Phys. 370,10.5186/aasfm.1983.0826
1,Sb,51,121.75,s,1001.63,17.9877,1.2,1971,Le1971,E.Leminen and A.Anttila Ann.Acad.Sci.Fenn. A VI. Phys. 370,10.5186/aasfm.1983.0826
1,Sb,51,121.75,s,1003.346,18.0647,1.2,1971,Le1971,E.Leminen and A.Anttila Ann.Acad.Sci.Fenn. A VI. Phys. 370,10.5186/aasfm.1983.0826
1,Sb,51,121.75,s,1271.118,15.1914,1.2,1971,Le1971,E.Leminen and A.Anttila Ann.Acad.Sci.Fenn. A VI. Phys. 370,10.5186/aasfm.1983.0826
1,Sb,51,121.75,s,1271.324,15.4362,1.2,1971,Le1971,E.Leminen and A.Anttila Ann.Acad.Sci.Fenn. A VI. Phys. 370,10.5186/aasfm.1983.0826
1,Sb,51,121.75,s,1662.948,13.2576,1.2,1971,Le1971,E.Leminen and A.Anttila Ann.Acad.Sci.Fenn. A VI. Phys. 370,10.5186/aasfm.1983.0826
1,Sb,51,121.75,s,1663.343,13.725,1.2,1971,Le1971,E.Leminen and A.Anttila Ann.Acad.Sci.Fenn. A VI. Phys. 370,10.5186/aasfm.1983.0826
1,Sb,51,121.75,s,1804.367,12.5964,1.2,1971,Le1971,E.Leminen and A.Anttila Ann.Acad.Sci.Fenn. A VI. Phys. 370,10.5186/aasfm.1983.0826
1,Sb,51,121.75,s,1.561,10.7683,2,1993,Vs1993,J.E.Valdes.G.Martinez Tamayo.G.H.Lantschner.J.C.Eckardt.N.R.Arista Nucl.Instrum.Meth. Phys.Res. 73.313,10.1088/0953-8984/5/33a/102
1,Sb,51,121.75,s,2.448,13.7628,2,1993,Vs1993,J.E.Valdes.G.Martinez Tamayo.G.H.Lantschner.J.C.Eckardt.N.R.Arista Nucl.Instrum.Meth. Phys.Res. 73.313,10.1088/0953-8984/5/33a/102
1,Sb,51,121.75,s,3.357,15.9407,2,1993,Vs1993,J.E.Valdes.G.Martinez Tamayo.G.H.Lantschner.J.C.Eckardt.N.R.Arista Nucl.Instrum.Meth. Phys.Res. 73.313,10.1088/0953-8984/5/33a/102
1,Sb,51,121.75,s,4.288,17.9068,2,1993,Vs1993,J.E.Valdes.G.Martinez Tamayo.G.H.Lantschner.J.C.Eckardt.N.R.Arista Nucl.Instrum.Meth. Phys.Res. 73.313,10.1088/0953-8984/5/33a/102
1,Sb,51,121.75,s,5.227,19.4192,2,1993,Vs1993,J.E.Valdes.G.Martinez Tamayo.G.H.Lantschner.J.C.Eckardt.N.R.Arista Nucl.Instrum.Meth. Phys.Res. 73.313,10.1088/0953-8984/5/33a/102
1,Sb,51,121.75,s,6.156,21.2038,2,1993,Vs1993,J.E.Valdes.G.Martinez Tamayo.G.H.Lantschner.J.C.Eckardt.N.R.Arista Nucl.Instrum.Meth. Phys.Res. 73.313,10.1088/0953-8984/5/33a/102
1,Sb,51,121.75,s,7.088,22.8977,2,1993,Vs1993,J.E.Valdes.G.Martinez Tamayo.G.H.Lantschner.J.C.Eckardt.N.R.Arista Nucl.Instrum.Meth. Phys.Res. 73.313,10.1088/0953-8984/5/33a/102
1,Sb,51,121.75,s,8.04,24.1379,2,1993,Vs1993,J.E.Valdes.G.Martinez Tamayo.G.H.Lantschner.J.C.Eckardt.N.R.Arista Nucl.Instrum.Meth. Phys.Res. 73.313,10.1088/0953-8984/5/33a/102
1,Sb,51,121.75,s,8.989,25.4083,2,1993,Vs1993,J.E.Valdes.G.Martinez Tamayo.G.H.Lantschner.J.C.Eckardt.N.R.Arista Nucl.Instrum.Meth. Phys.Res. 73.313,10.1088/0953-8984/5/33a/102
1,Xe,54,131.3,g,66,51.236,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,85,50.582,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,102,49.9279,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,133,46.6575,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,164,43.3871,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,200,40.7708,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,300,34.8841,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,400,30.9596,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,500,27.9073,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,600,25.291,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,700,23.1107,2,1983,Ba1983a,H.Baumgart.W.Arnold.H.Berg.E.Huttel and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. 204.597,10.1016/0167-5087(83)90093-5
1,Xe,54,131.3,g,38.726,46.3177,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,47.448,51.5635,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,55.256,52.9972,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,57.525,52.9937,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,62.898,52.0352,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,68.529,51.3466,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,75.296,48.6993,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,117.552,46.1487,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,140.052,44.7854,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,188.386,40.0204,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,191.551,40.5723,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,233.148,37.6322,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,237.412,37.1624,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,242.664,36.9618,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,289.484,34.0945,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,296.453,34.1207,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,381.059,30.2536,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,390.865,29.6838,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,485.431,26.8413,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,591.08,25.0078,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,792.436,21.1938,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,874.566,20.7169,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,970.182,19.2747,1.3,1979,Bs1979,F.Besenbacher.H.H.Andersen.P.Hvelplund and H.Knudsen Mat.-Fys.Medd.K.Dan.Vidensk.Selsk 40.No.3,10.1017/s0009840x00089137
1,Xe,54,131.3,g,437,26.3811,4,1954,Ct1954,A.B.Chilton.J.N.Cooper and J.C.Harris Phys.Rev. 93.413,10.1103/physrev.93.413
1,Xe,54,131.3,g,441,26.3811,4,1954,Ct1954,A.B.Chilton.J.N.Cooper and J.C.Harris Phys.Rev. 93.413,10.1103/physrev.93.413
1,Xe,54,131.3,g,536,24.2008,4,1954,Ct1954,A.B.Chilton.J.N.Cooper and J.C.Harris Phys.Rev. 93.413,10.1103/physrev.93.413
1,Xe,54,131.3,g,538,25.073,4,1954,Ct1954,A.B.Chilton.J.N.Cooper and J.C.Harris Phys.Rev. 93.413,10.1103/physrev.93.413
1,Xe,54,131.3,g,679,19.8403,4,1954,Ct1954,A.B.Chilton.J.N.Cooper and J.C.Harris Phys.Rev. 93.413,10.1103/physrev.93.413
1,Xe,54,131.3,g,679,20.7124,4,1954,Ct1954,A.B.Chilton.J.N.Cooper and J.C.Harris Phys.Rev. 93.413,10.1103/physrev.93.413
1,Xe,54,131.3,g,748,18.9682,4,1954,Ct1954,A.B.Chilton.J.N.Cooper and J.C.Harris Phys.Rev. 93.413,10.1103/physrev.93.413
1,Xe,54,131.3,g,750,20.2764,4,1954,Ct1954,A.B.Chilton.J.N.Cooper and J.C.Harris Phys.Rev. 93.413,10.1103/physrev.93.413
1,Xe,54,131.3,g,943,17.006,4,1954,Ct1954,A.B.Chilton.J.N.Cooper and J.C.Harris Phys.Rev. 93.413,10.1103/physrev.93.413
1,Xe,54,131.3,g,969,16.788,4,1954,Ct1954,A.B.Chilton.J.N.Cooper and J.C.Harris Phys.Rev. 93.413,10.1103/physrev.93.413
1,Xe,54,131.3,g,692.7,23.83,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,703.3,23.84,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,791.2,22.24,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,802.9,22.04,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,891.5,20.9,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,905,20.8,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,988,19.63,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1001.7,19.46,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1089.8,18.54,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1103.3,18.41,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1186.3,17.63,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1201.4,17.45,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1287.5,16.84,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1303.8,16.74,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1403.8,15.99,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1421.1,15.86,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1505.9,15.32,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1524.2,15.24,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1604.4,14.75,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1623.9,14.65,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1706.4,14.22,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1726.5,14.04,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1804.1,13.8,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1825.6,13.72,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1905.3,13.32,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,1928.2,13.22,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,2003.5,12.98,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,2027.4,12.87,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,2105.4,12.56,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,2130.1,12.45,1.5,1990,Re1990a,G.Reiter.N.Kniest.E.Pfaff and G.Clausnitzer Nucl.Instrum.Methods Phys.Res. B44.399,10.1016/0168-583x(90)90001-b
1,Xe,54,131.3,g,40,50,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,50,52.6,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,60,53.5,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,70,53.5,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,80,53.2,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,90,52,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,100,50.6,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,150,45.2,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,200,41.8,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,250,38.6,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,300,35.8,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,350,33.4,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,400,31.4,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,450,29.8,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,500,28.6,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,550,27.4,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,Xe,54,131.3,g,600,26.4,2.7,1953,Rn1953,H.K.Reynolds.D.N.F.Dunbar.W.A.Wenzel and W.Whaling Phys.Rev. 92.742,10.1103/physrev.92.742
1,La,57,138.91,s,200,42.3,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,La,57,138.91,s,400,31.1,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,La,57,138.91,s,600,26.9,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,La,57,138.91,s,800,22.4,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,La,57,138.91,s,1000,19.6,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,La,57,138.91,s,29.2,42.53,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,36.43,46.64,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,55.88,52.34,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,75.33,56.06,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,96.5,58.37,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,116.4,56.45,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,135.3,54.54,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,156.1,53.6,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,196.7,52.2,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
